wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx147,wire-cg,3704,53.64199829,8.697999954,7.315999985,2.694999933,57.3409996,43.04700089,34.17100143
Amx147,wire-cg,3704.125,53.83499908,8.69299984,7.30700016,2.696000099,56.48500061,40.33100128,32.09199905
Amx147,wire-cg,3704.25,53.83300018,8.673999786,7.061999798,2.711999893,56.09700012,37.13100052,29.4090004
Amx147,wire-cg,3704.375,53.23799896,8.663999557,6.633999825,2.726000071,55.42100143,37.58399963,29.125
Amx147,wire-cg,3704.5,52.76900101,8.664999962,6.388000011,2.732000113,54.41500092,39.67399979,30.32500076
Amx147,wire-cg,3704.625,51.66600037,8.675000191,5.820000172,2.743999958,53.10599899,47.17699814,35.43500137
Amx147,wire-cg,3704.75,51.06999969,8.680999756,5.486999989,2.743999958,53.44599915,53.05899811,39.62599945
Amx147,wire-cg,3704.875,50.08800125,8.68500042,4.860000134,2.73300004,55.0320015,70.60800171,52.1269989
Amx147,wire-cg,3705,49.48899841,8.670000076,4.354000092,2.727999926,55.27799988,94.9240036,69.26399994
Amx147,wire-cg,3705.125,49.30500031,8.657999992,4.127999783,2.732000113,54.77500153,106.8850021,77.625
Amx147,wire-cg,3705.25,49.16500092,8.637000084,3.756000042,2.743999958,53.80199814,122.9950027,88.79199982
Amx147,wire-cg,3705.375,49.22100067,8.635000229,3.601999998,2.743000031,53.54899979,129.2160034,93.2559967
Amx147,wire-cg,3705.5,49.25099945,8.642000198,3.584000111,2.743000031,53.54399872,130.9929962,94.76100159
Amx147,wire-cg,3705.625,49.3030014,8.661000252,3.441999912,2.753999949,53.05099869,134.8730011,98.26499939
Amx147,wire-cg,3705.75,49.41199875,8.670000076,3.213999987,2.773999929,51.69599915,137.9019928,100.8909988
Amx147,wire-cg,3705.875,49.49700165,8.668000221,3.200999975,2.775000095,51.19300079,137.7180023,100.7799988
Amx147,wire-cg,3706,49.79800034,8.664999962,3.529000044,2.750999928,51.73099899,130.9490051,95.58399963
Amx147,wire-cg,3706.125,50.04700089,8.673999786,3.855999947,2.73300004,52.72100067,123.3399963,89.78299713
Amx147,wire-cg,3706.25,50.58200073,8.703000069,4.639999866,2.711999893,54.28900146,103.3949966,74.69200134
Amx147,wire-cg,3706.375,50.99700165,8.704999924,5.298999786,2.713999987,54.22299957,85.0490036,61.39199829
Amx147,wire-cg,3706.5,51.13000107,8.687999725,5.427000046,2.714999914,53.87599945,78.90100098,57.23699951
Amx147,wire-cg,3706.625,51.1230011,8.654000282,5.235000134,2.70600009,53.81499863,74.09500122,54.33599854
Amx147,wire-cg,3706.75,50.81999969,8.651000023,4.897999763,2.70600009,55.01599884,77.80999756,57.26200104
Amx147,wire-cg,3706.875,50.64400101,8.654999733,4.821000099,2.713000059,55.74100113,82.38200378,60.77099991
Amx147,wire-cg,3707,50.33000183,8.652999878,4.837999821,2.732000113,56.57500076,93.18199921,69.6230011
Amx147,wire-cg,3707.125,50.1230011,8.637999535,4.829999924,2.742000103,56.3730011,100.125,76.68399811
Amx147,wire-cg,3707.25,50.07799911,8.630999565,4.798999786,2.742000103,55.86800003,101.026001,78.72000122
Amx147,wire-cg,3707.375,50.05599976,8.626000404,4.796000004,2.730999947,54.0929985,99.70200348,80.89900208
Amx147,wire-cg,3707.5,50.19599915,8.626000404,4.962999821,2.70600009,51.69800186,96.91600037,81.35500336
Amx147,wire-cg,3707.625,50.35900116,8.626000404,5.090000153,2.691999912,50.76300049,94.22499847,79.93099976
Amx147,wire-cg,3707.75,50.75500107,8.626000404,5.342000008,2.684999943,51.02500153,85.39600372,73.19400024
Amx147,wire-cg,3707.875,50.98400116,8.626000404,5.513999939,2.694000006,52.33599854,79.70400238,68.46600342
Amx147,wire-cg,3708,51.45000076,8.626000404,5.982999802,2.717000008,55.40599823,69.24700165,59.37099838
Amx147,wire-cg,3708.125,51.66600037,8.626000404,6.218999863,2.717999935,56.31299973,61.65800095,52.19200134
Amx147,wire-cg,3708.25,51.63600159,8.626000404,6.087999821,2.710999966,55.59999847,59.14699936,49.625
