wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx102,wire-cg,3369,60.54899979,8.93900013,10.87300014,2.703000069,48.98099899,18.37100029,16.34300041
Amx102,wire-cg,3369.125,60.8390007,8.940999985,11.16800022,2.696000099,49.25099945,17.77000046,16.03700066
Amx102,wire-cg,3369.25,60.98300171,8.942000389,11.36100006,2.677000046,48.87200165,17.16500092,15.64000034
Amx102,wire-cg,3369.375,61.06299973,8.942000389,11.3920002,2.667000055,48.50899887,17.06800079,15.5909996
Amx102,wire-cg,3369.5,60.98500061,8.942000389,11.20600033,2.654999971,47.38299942,17.31500053,15.80099964
Amx102,wire-cg,3369.625,60.98500061,8.940999985,10.69799995,2.653000116,46.45800018,17.79800034,16.16600037
Amx102,wire-cg,3369.75,60.99900055,8.93999958,10.44499969,2.654000044,46.15299988,18.08499908,16.38599968
Amx102,wire-cg,3369.875,60.6609993,8.93999958,10.22299957,2.660000086,45.74700165,18.7689991,16.90800095
Amx102,wire-cg,3370,60.31700134,8.93999958,10.3760004,2.66899991,45.4659996,19.36000061,17.28199959
Amx102,wire-cg,3370.125,59.65800095,8.93900013,10.45800018,2.674999952,45.3370018,19.56100082,17.34300041
Amx102,wire-cg,3370.25,59.65800095,8.937999725,10.30799961,2.684999943,44.70199966,20.19400024,17.56599998
Amx102,wire-cg,3370.375,58.83599854,8.937000275,10.06499958,2.690000057,43.92100143,20.90200043,18.01099968
Amx102,wire-cg,3370.5,57.98400116,8.93599987,9.397999763,2.703000069,41.39699936,23.34199905,19.86800003
Amx102,wire-cg,3370.625,57.24399948,8.93599987,8.440999985,2.717000008,38.85400009,26.7329998,22.5189991
Amx102,wire-cg,3370.75,56.67499924,8.937999725,7.895999908,2.72300005,38.22200012,28.65600014,24.00399971
Amx102,wire-cg,3370.875,56.47800064,8.94299984,7.052999973,2.729000092,38.87099838,32.42900085,27.11100006
Amx102,wire-cg,3371,56.47800064,8.944000244,6.790999889,2.732000113,41.06200027,34.35800171,29.11199951
Amx102,wire-cg,3371.125,56.42900085,8.944000244,6.829999924,2.734999895,42.06700134,34.1230011,29.15699959
Amx102,wire-cg,3371.25,56.67499924,8.940999985,7.017000198,2.744999886,42.81999969,31.94499969,27.65099907
Amx102,wire-cg,3371.375,56.98500061,8.937999725,7.195000172,2.755000114,42.05599976,29.67300034,25.90800095
Amx102,wire-cg,3371.5,57.22600174,8.937999725,7.263000011,2.756000042,41.51499939,29.02599907,25.42200089
Amx102,wire-cg,3371.625,57.22600174,8.93900013,7.356999874,2.744999886,41.09899902,28.62199974,25.12000084
Amx102,wire-cg,3371.75,57.57699966,8.93999958,7.522999763,2.72300005,41.49100113,28.53700066,25.1590004
Amx102,wire-cg,3371.875,57.7820015,8.93900013,7.699999809,2.711999893,41.79999924,28.19400024,25.00300026
Amx102,wire-cg,3372,57.86199951,8.93599987,8.184000015,2.697000027,42.87099838,26.58399963,23.83799934
Amx102,wire-cg,3372.125,57.3730011,8.93500042,8.394000053,2.694000006,43.82799911,25.62599945,22.98500061
Amx102,wire-cg,3372.25,56.93899918,8.93599987,8.548999786,2.694999933,45.35200119,24.77400017,21.97500038
Amx102,wire-cg,3372.375,56.93899918,8.93900013,8.326999664,2.696000099,43.61999893,26.28899956,23.03899956
Amx102,wire-cg,3372.5,56.4109993,8.93900013,8.097000122,2.694999933,41.5530014,27.84199905,24.2859993
Amx102,wire-cg,3372.625,56.23300171,8.937999725,7.485000134,2.694999933,37.68299866,31.85000038,27.56800079
Amx102,wire-cg,3372.75,55.96099854,8.937000275,6.961999893,2.696000099,36.94599915,35.52099991,30.71800041
Amx102,wire-cg,3372.875,55.88600159,8.93599987,6.857999802,2.697000027,37.55799866,36.53499985,31.68700027
Amx102,wire-cg,3373,55.88600159,8.937000275,7.032000065,2.700999975,38.81399918,36.09400177,31.60300064
Amx102,wire-cg,3373.125,56.16799927,8.940999985,7.433000088,2.70600009,39.24399948,33.12599945,29.20000076
Amx102,wire-cg,3373.25,56.56600189,8.944000244,7.56400013,2.707999945,39.35800171,31.50399971,27.77599907
Amx102,wire-cg,3373.375,56.875,8.946000099,7.602000237,2.714999914,40.37099838,29.35000038,25.82999992
Amx102,wire-cg,3373.5,57.24499893,8.944000244,7.611000061,2.707000017,42.00999832,28.36100006,25.05900002
Amx102,wire-cg,3373.625,57.57400131,8.94299984,7.717999935,2.701999903,42.40499878,27.8029995,24.66799927
Amx102,wire-cg,3373.75,57.57400131,8.93999958,8.218999863,2.688999891,41.62900162,26.23999977,23.38899994
Amx102,wire-cg,3373.875,58.03300095,8.937999725,8.576999664,2.683000088,40.76800156,25.48200035,22.73800087
Amx102,wire-cg,3374,58.2120018,8.937000275,9.265999794,2.677000046,39.5870018,24.95299911,22.22800064
Amx102,wire-cg,3374.125,58.20899963,8.937000275,9.57199955,2.678999901,39.51399994,25.34799957,22.66500092
Amx102,wire-cg,3374.25,58.39699936,8.937000275,9.545000076,2.680999994,38.92200089,25.56500053,22.91399956
Amx102,wire-cg,3374.375,58.39699936,8.93599987,9.302000046,2.687000036,38.66799927,25.62599945,22.97500038
Amx102,wire-cg,3374.5,57.88600159,8.93500042,9.029000282,2.690000057,41.35100174,25.1779995,22.44000053
Amx102,wire-cg,3374.625,57.50699997,8.934000015,8.899999619,2.690000057,41.8390007,24.91500092,22.11800003
Amx102,wire-cg,3374.75,57.11700058,8.93500042,8.586999893,2.684999943,40.95999908,24.70400047,21.7310009
Amx102,wire-cg,3374.875,56.73099899,8.93599987,8.111000061,2.678999901,38.22399902,25.36800003,21.93099976
Amx102,wire-cg,3375,55.79899979,8.937999725,7.815999985,2.677999973,37.33599854,26.1779995,22.36700058
Amx102,wire-cg,3375.125,55.79899979,8.93999958,7.229000092,2.680999994,35.25899887,28.79100037,24.11100006
Amx102,wire-cg,3375.25,55.66799927,8.93999958,7.001999855,2.686000109,33.61899948,30.44799995,25.34000015
Amx102,wire-cg,3375.375,55.62799835,8.93999958,6.776000023,2.696000099,34.11500168,33.9469986,28.02599907
Amx102,wire-cg,3375.5,55.61100006,8.937999725,6.78399992,2.703000069,36.63999939,37.39599991,30.72699928
Amx102,wire-cg,3375.625,55.85400009,8.937999725,6.808000088,2.703999996,36.63999939,38.92699814,31.9829998
Amx102,wire-cg,3375.75,55.85400009,8.93999958,6.798999786,2.700000048,38.54100037,40.96500015,33.78900146
Amx102,wire-cg,3375.875,55.85400009,8.942000389,6.731999874,2.693000078,38.35100174,41.1590004,34.06299973
Amx102,wire-cg,3376,56.37400055,8.942000389,6.71600008,2.690000057,38.35100174,40.63800049,33.6230011
Amx102,wire-cg,3376.125,57.03900146,8.93999958,6.787000179,2.684000015,37.44900131,38.76300049,31.92900085
Amx102,wire-cg,3376.25,57.97900009,8.937000275,7.03000021,2.680000067,37.90599823,36.25,29.56100082
Amx102,wire-cg,3376.375,58.8219986,8.93599987,7.21600008,2.677999973,37.90599823,34.83499908,28.24200058
Amx102,wire-cg,3376.5,58.8219986,8.937999725,7.712999821,2.674000025,39.66500092,31.26499939,25.18000031
Amx102,wire-cg,3376.625,58.8219986,8.942000389,8.404000282,2.674999952,42.44400024,26.37599945,21.25099945
Amx102,wire-cg,3376.75,59.33200073,8.944000244,8.824000359,2.677000046,42.44400024,23.86000061,19.22299957
Amx102,wire-cg,3376.875,59.42599869,8.944999695,9.668000221,2.684999943,44.39199829,20.21299934,16.27599907
Amx102,wire-cg,3377,59.13199997,8.944999695,9.953000069,2.687999964,44.20899963,19.46899986,15.71800041
Amx102,wire-cg,3377.125,58.44599915,8.94299984,9.861000061,2.690999985,41.72100067,20.39999962,16.64900017
