wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx206,wire-cg,3289.122,54.51499939,8.994000435,7.988999844,2.733999968,74.76100159,45.94499969,37.23600006
Amx206,wire-cg,3289.247,54.69300079,8.994000435,7.813000202,2.732000113,74.41999817,45.6570015,37.3409996
Amx206,wire-cg,3289.372,54.9640007,8.993000031,7.835000038,2.730000019,74.98899841,41.84000015,35.17499924
Amx206,wire-cg,3289.497,54.97000122,8.994000435,8.017999649,2.72300005,76.59600067,36.1570015,31.39299965
Amx206,wire-cg,3289.622,55.23199844,8.994000435,8.227999687,2.71600008,77.48799896,33.71500015,29.63999939
Amx206,wire-cg,3289.747,55.39099884,8.991999626,8.319999695,2.711999893,78.82499695,31.17099953,27.74200058
Amx206,wire-cg,3289.872,55.32799911,8.986000061,8.383999825,2.707999945,78.91000366,31.6590004,28.2329998
Amx206,wire-cg,3289.997,54.95600128,8.979999542,8.31099987,2.707999945,78.36399841,33.11199951,29.42000008
Amx206,wire-cg,3290.122,54.9469986,8.965999603,7.914000034,2.707000017,76.28099823,37.89799881,33.18099976
Amx206,wire-cg,3290.247,54.40100098,8.960000038,7.342999935,2.701999903,74.97299957,40.77799988,35.45600128
Amx206,wire-cg,3290.372,53.88299942,8.951000214,7.06099987,2.700000048,72.6989975,45.60699844,39.45999908
Amx206,wire-cg,3290.497,53.47499847,8.949000359,6.617000103,2.701999903,71.62400055,48.7179985,42.29000092
Amx206,wire-cg,3290.622,53.13100052,8.951000214,6.34499979,2.713999987,72.06300354,49.77600098,43.29399872
Amx206,wire-cg,3290.747,52.84500122,8.954000473,6.269999981,2.720000029,75.41899872,51.09199905,44.56999969
Amx206,wire-cg,3290.872,52.83800125,8.956000328,6.173999786,2.726000071,79.13600159,51.84799957,45.41199875
Amx206,wire-cg,3290.997,52.65599823,8.954999924,6.006999969,2.726000071,79.75800323,52.37900162,45.9469986
Amx206,wire-cg,3291.122,52.53900146,8.954000473,5.875,2.726000071,78.43499756,54.58200073,47.81299973
Amx206,wire-cg,3291.247,52.37400055,8.954000473,5.593999863,2.729000092,77.5759964,58.13399887,50.7879982
