wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx207,wire-cg,3336.106,52.17599869,8.69699955,4.732999802,2.677999973,131.8110046,64.29799652,59.50699997
Amx207,wire-cg,3336.231,51.84700012,8.699000359,4.581999779,2.687000036,132.1060028,69.16500092,63.97800064
Amx207,wire-cg,3336.356,51.60400009,8.701999664,4.269999981,2.701999903,129.3939972,75.26000214,69.77400208
Amx207,wire-cg,3336.481,51.56299973,8.704000473,4.165999889,2.710000038,125.7590027,79.47100067,73.97899628
Amx207,wire-cg,3336.606,51.68600082,8.703000069,4.241000175,2.707999945,124.4430008,80.8030014,75.46099854
Amx207,wire-cg,3336.731,51.70800018,8.699999809,4.47300005,2.700000048,123.6409988,80.18599701,75.3809967
Amx207,wire-cg,3336.856,51.87099838,8.697999954,4.592999935,2.707000017,123.3450012,76.96600342,72.79199982
Amx207,wire-cg,3336.981,52.02500153,8.697999954,4.598999977,2.71600008,123.5459976,74.90799713,71.00099945
Amx207,wire-cg,3337.106,52.09999847,8.699999809,4.568999767,2.726999998,125.4120026,73.04399872,69.29799652
Amx207,wire-cg,3337.231,52.09500122,8.701999664,4.546999931,2.724999905,127.0090027,72.50800323,68.78299713
Amx207,wire-cg,3337.356,52.06700134,8.704000473,4.460000038,2.700999975,128.9559937,72.17099762,68.36100006
Amx207,wire-cg,3337.481,52.06200027,8.706999779,4.352000237,2.680000067,128.4219971,71.84200287,67.86599731
Amx207,wire-cg,3337.606,52.05899811,8.708000183,4.326000214,2.674999952,126.9369965,71.65499878,67.58000183
Amx207,wire-cg,3337.731,52.05699921,8.710000038,4.368000031,2.683000088,124.3069992,71.5059967,67.25
Amx207,wire-cg,3337.856,52.00500107,8.710000038,4.386000156,2.694999933,123.5449982,72.83699799,68.2440033
Amx207,wire-cg,3337.981,51.85400009,8.711000443,4.353000164,2.700000048,123.7389984,74.8789978,70.02500153
Amx207,wire-cg,3338.106,51.82899857,8.710000038,4.190000057,2.700000048,124.0339966,81.52899933,76.12599945
Amx207,wire-cg,3338.231,51.57600021,8.708999634,3.903000116,2.690999985,123.9929962,93.20400238,87.04000092
Amx207,wire-cg,3338.356,51.22600174,8.708000183,3.710000038,2.681999922,123.8779984,101.6210022,95.09100342
Amx207,wire-cg,3338.481,50.9640007,8.708999634,3.496000051,2.670000076,122.6330032,113.1340027,106.9700012
Amx207,wire-cg,3338.606,50.98500061,8.708999634,3.471999884,2.66899991,121.2929993,115.8310013,110.5660019
Amx207,wire-cg,3338.731,51.42599869,8.710000038,3.743000031,2.684000015,119.6880035,103.9940033,105.1070023
Amx207,wire-cg,3338.856,51.50299835,8.708999634,4.300000191,2.707999945,120.1259995,84.58799744,84.6269989
Amx207,wire-cg,3338.981,52.29899979,8.708999634,4.686999798,2.719000101,120.9369965,72.46600342,71.4260025
Amx207,wire-cg,3339.106,53.46699905,8.708999634,5.386000156,2.724999905,122.3840027,55.6629982,53.90499878
Amx207,wire-cg,3339.231,54.63899994,8.708999634,6.28399992,2.730000019,124.8089981,42.26300049,40.43199921
Amx207,wire-cg,3339.356,55.48199844,8.708999634,6.852000237,2.730000019,126.7519989,36.69200134,34.99399948
Amx207,wire-cg,3339.481,55.60200119,8.710000038,7.544000149,2.713000059,130.1320038,31.97100067,30.55900002
Amx207,wire-cg,3339.606,55.80500031,8.708999634,7.520999908,2.684000015,132.7630005,30.55500031,29.31999969
Amx207,wire-cg,3339.731,55.62599945,8.708999634,7.237999916,2.671000004,133.4759979,30.83600044,29.64100075
Amx207,wire-cg,3339.856,55.14400101,8.710000038,6.747000217,2.665999889,132.4490051,32.5890007,31.42900085
Amx207,wire-cg,3339.981,54.60499954,8.711000443,6.525000095,2.671000004,129.496994,35.65100098,34.57300186
Amx207,wire-cg,3340.106,54.14300156,8.711999893,6.472000122,2.674999952,127.6179962,37.65100098,36.63299942
Amx207,wire-cg,3340.231,54.07500076,8.713000298,6.31400013,2.680000067,125.7050018,40.04600143,39.15399933
Amx207,wire-cg,3340.356,53.80599976,8.713000298,6.163000107,2.686000109,125.2710037,40.89699936,40.10499954
