wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx117,wire-cg,3444,70.02899933,8.626999855,24.36700058,2.551000118,50.1629982,2.979000092,1.77699995
Amx117,wire-cg,3444.125,69.4489975,8.602999687,24.30800056,2.552999973,49.93000031,3.161999941,1.879999995
Amx117,wire-cg,3444.25,68.33000183,8.595000267,22.96899986,2.566999912,48.90200043,3.851999998,2.256000042
Amx117,wire-cg,3444.375,67.06400299,8.62899971,20.84000015,2.59800005,47.75600052,4.870999813,2.812000036
Amx117,wire-cg,3444.5,66.09999847,8.645000458,19.87000084,2.615999937,47.23799896,5.355999947,3.088999987
Amx117,wire-cg,3444.625,66.09999847,8.642000198,18.47400093,2.645999908,45.50999832,5.952000141,3.463999987
Amx117,wire-cg,3444.75,65.83200073,8.62100029,18.16699982,2.654000044,44.07500076,6.024000168,3.526000023
Amx117,wire-cg,3444.875,65.90699768,8.567000389,18.34900093,2.657999992,41.3769989,5.870999813,3.438999891
Amx117,wire-cg,3445,65.80200195,8.534999847,18.95999908,2.654999971,42.52000046,5.606999874,3.230999947
Amx117,wire-cg,3445.125,65.22699738,8.529000282,18.92900085,2.654999971,45.02600098,5.507999897,3.14199996
Amx117,wire-cg,3445.25,65.22699738,8.526000023,17.7689991,2.657999992,50.58200073,5.584000111,3.125
Amx117,wire-cg,3445.375,64.14900208,8.522999763,16.28199959,2.665999889,52.68600082,6.330999851,3.470000029
Amx117,wire-cg,3445.5,62.29299927,8.522000313,15.68599987,2.671999931,52.06399918,7.013999939,3.803999901
Amx117,wire-cg,3445.625,60.34000015,8.515000343,14.39999962,2.687999964,48.37599945,9.043000221,4.815999985
Amx117,wire-cg,3445.75,58.53900146,8.508000374,12.78100014,2.697999954,43.40499878,11.95699978,6.324999809
Amx117,wire-cg,3445.875,57.29899979,8.506999969,11.99300003,2.698999882,41.31700134,13.69900036,7.258999825
Amx117,wire-cg,3446,57.29899979,8.505999565,10.78299999,2.694000006,39.42599869,17.37999916,9.300000191
Amx117,wire-cg,3446.125,56.76699829,8.505999565,10.3739996,2.690000057,39.51900101,19.07299995,10.26399994
Amx117,wire-cg,3446.25,56.98099899,8.512000084,9.769000053,2.687000036,41.15100098,21.51199913,11.68999958
Amx117,wire-cg,3446.375,57.11600113,8.532999992,9.402000427,2.690999985,44.94800186,22.20100021,12.16600037
Amx117,wire-cg,3446.5,57.28300095,8.545999527,9.345000267,2.694999933,47.0359993,21.97100067,12.09399986
Amx117,wire-cg,3446.625,56.77700043,8.562999725,9.472999573,2.703000069,49.32899857,21.15699959,11.76599979
Amx117,wire-cg,3446.75,56.77700043,8.567000389,9.734000206,2.707000017,49.09600067,21.30400085,11.95499992
Amx117,wire-cg,3446.875,56.35400009,8.56799984,9.729999542,2.707999945,48.96099854,22.21100044,12.47500038
Amx117,wire-cg,3447,56.1570015,8.571000099,9.180000305,2.710000038,48.64699936,25.98200035,14.51799965
Amx117,wire-cg,3447.125,56.01599884,8.56499958,8.097000122,2.714999914,45.60400009,31.16900063,17.45800018
Amx117,wire-cg,3447.25,55.84999847,8.56099987,7.539999962,2.717999935,42.95999908,33.45199966,18.89999962
Amx117,wire-cg,3447.375,55.84999847,8.555000305,6.813000202,2.717000008,38.36800003,35.63700104,20.73500061
Amx117,wire-cg,3447.5,55.74599838,8.55300045,6.798999786,2.710999966,37.59500122,33.93799973,20.43099976
Amx117,wire-cg,3447.625,55.71699905,8.555000305,6.993000031,2.709000111,38.43700027,32.1269989,19.64800072
Amx117,wire-cg,3447.75,55.90800095,8.56499958,7.487999916,2.707999945,40.86800003,28.52000046,17.95000076
Amx117,wire-cg,3447.875,56.01200104,8.571000099,7.638000011,2.707999945,41.91699982,27.3579998,17.43600082
Amx117,wire-cg,3448,56.13899994,8.572999954,7.649000168,2.707999945,43.22900009,26.6609993,17.31999969
Amx117,wire-cg,3448.125,56.13899994,8.56400013,7.551000118,2.704999924,44.15000153,26.67200089,17.53300095
Amx117,wire-cg,3448.25,56.57699966,8.56000042,7.609000206,2.703000069,44.42699814,26.24099922,17.32799911
