wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx119,wire-cg,3226,57.4469986,8.675999641,10.46500015,2.694999933,51.08800125,34.67699814,28.28499985
Amx119,wire-cg,3226.125,57.66400146,8.678999901,9.906000137,2.690999985,53.375,31.16799927,25.71100044
Amx119,wire-cg,3226.25,58.31700134,8.677000046,9.56799984,2.688999891,55.86399841,28.02199936,23.46800041
Amx119,wire-cg,3226.375,58.93700027,8.673999786,9.616000175,2.690000057,57.12099838,26.92300034,22.77199936
Amx119,wire-cg,3226.5,59.05400085,8.670999527,9.87899971,2.690000057,58.66600037,26.84000015,23.02099991
Amx119,wire-cg,3226.625,59.23099899,8.671999931,10.10299969,2.687999964,59.30400085,27.25499916,23.5359993
Amx119,wire-cg,3226.75,59.25299835,8.677000046,10.30000019,2.683000088,58.27199936,28.55500031,24.73900032
Amx119,wire-cg,3226.875,59.22200012,8.677000046,10.1239996,2.680000067,54.92900085,29.97900009,26.00900078
Amx119,wire-cg,3227,59.0929985,8.675000191,9.925000191,2.681999922,52.61600113,30.6420002,26.625
Amx119,wire-cg,3227.125,58.88100052,8.666000366,9.81499958,2.688999891,50.81299973,31.19400024,27.29599953
Amx119,wire-cg,3227.25,58.83599854,8.659000397,10.04300022,2.694000006,51.37900162,31.93700027,28.16200066
Amx119,wire-cg,3227.375,58.5320015,8.657999992,10.16800022,2.694000006,52.24300003,32.6780014,28.86599922
Amx119,wire-cg,3227.5,58.21900177,8.659999847,9.868000031,2.688999891,53.07500076,34.18399811,30.15600014
Amx119,wire-cg,3227.625,57.93700027,8.661999702,9.211999893,2.686000109,53.08800125,35.06800079,30.88199997
Amx119,wire-cg,3227.75,57.6590004,8.659999847,8.869000435,2.686000109,52.56900024,35.04600143,30.79400063
Amx119,wire-cg,3227.875,57.60300064,8.656000137,8.687999725,2.686000109,50.62200165,34.52999878,30.11499977
Amx119,wire-cg,3228,57.25099945,8.652999878,8.654000282,2.684000015,49.21300125,34.43700027,29.86400032
Amx119,wire-cg,3228.125,56.88800049,8.649999619,8.56499958,2.680999994,48.81700134,35.89699936,30.86700058
Amx119,wire-cg,3228.25,56.41999817,8.645000458,8.027000427,2.680999994,50.20199966,41.05799866,34.88999939
Amx119,wire-cg,3228.375,55.75999832,8.642000198,7.491000175,2.680999994,50.66699982,46.07899857,38.95999908
Amx119,wire-cg,3228.5,54.93099976,8.640999794,6.584000111,2.680999994,49.38000107,55.86299896,47.42499924
Amx119,wire-cg,3228.625,54.75999832,8.645999908,5.875999928,2.677999973,47.79600143,65.6230011,56.47900009
Amx119,wire-cg,3228.75,54.0909996,8.649999619,5.617000103,2.674999952,47.34500122,70.06600189,60.83300018
Amx119,wire-cg,3228.875,53.57400131,8.656000137,5.46600008,2.677999973,46.95199966,72.48699951,63.47600174
Amx119,wire-cg,3229,53.49300003,8.659000397,5.485000134,2.687999964,46.0929985,70.26699829,61.59400177
Amx119,wire-cg,3229.125,53.57799911,8.659999847,5.571000099,2.694000006,45.71699905,67.36100006,58.9129982
Amx119,wire-cg,3229.25,53.59899902,8.659999847,5.750999928,2.698999882,45.84799957,63.14799881,54.99900055
Amx119,wire-cg,3229.375,53.70999908,8.659000397,5.920000076,2.701999903,47.10499954,61.78499985,53.79999924
Amx119,wire-cg,3229.5,53.66400146,8.657999992,5.977000237,2.703000069,48.17599869,62.75600052,54.7120018
Amx119,wire-cg,3229.625,53.53499985,8.659000397,5.881000042,2.703000069,49,67.20400238,58.67699814
Amx119,wire-cg,3229.75,53.31600189,8.659000397,5.738999844,2.703999996,48.77399826,70.87799835,61.93999863
Amx119,wire-cg,3229.875,53.02399826,8.659999847,5.447000027,2.703999996,47.14400101,76.51000214,66.90499878
Amx119,wire-cg,3230,52.96300125,8.659999847,5.193999767,2.701999903,46.04700089,81.08999634,70.73000336
Amx119,wire-cg,3230.125,52.72100067,8.659000397,5.073999882,2.698999882,45.87799835,82.99900055,72.13700104
Amx119,wire-cg,3230.25,52.47600174,8.659000397,4.886000156,2.698999882,45.50600052,84.84500122,73.14399719
Amx119,wire-cg,3230.375,52.25500107,8.659999847,4.622000217,2.70600009,44.59700012,86.43499756,73.98500061
Amx119,wire-cg,3230.5,52.18500137,8.661000252,4.447000027,2.713000059,43.99900055,87.34200287,74.51599884
Amx119,wire-cg,3230.625,52.1780014,8.659999847,4.21999979,2.721999884,43.0909996,89.03299713,75.52799988
Amx119,wire-cg,3230.75,52.07799911,8.659000397,4.126999855,2.724999905,41.97200012,91.24299622,76.80699921
Amx119,wire-cg,3230.875,52.1230011,8.657999992,4.150000095,2.720999956,41.30599976,92.61199951,77.66799927
Amx119,wire-cg,3231,52.17100143,8.656999588,4.282999992,2.70600009,40.5530014,94.48600006,79.27400208
Amx119,wire-cg,3231.125,52.39400101,8.656999588,4.514999866,2.690999985,40.14199829,95.09300232,80.51300049
Amx119,wire-cg,3231.25,52.62400055,8.657999992,4.708000183,2.687000036,40.11500168,94.09999847,80.35399628
Amx119,wire-cg,3231.375,52.66799927,8.657999992,5.084000111,2.694000006,40.57500076,89.58399963,77.65699768
Amx119,wire-cg,3231.5,52.90499878,8.657999992,5.304999828,2.700000048,40.99399948,86.06400299,75.30899811
Amx119,wire-cg,3231.625,52.97800064,8.657999992,5.460999966,2.704999924,41.69900131,81.77799988,72.5490036
Amx119,wire-cg,3231.75,53.08300018,8.659999847,5.638999939,2.707999945,42.66199875,78.16999817,71.03099823
Amx119,wire-cg,3231.875,53.29899979,8.663999557,5.854000092,2.710999966,43.31800079,75.125,69.56800079
Amx119,wire-cg,3232,53.34600067,8.675999641,6.462999821,2.710999966,43.9620018,65.75299835,62.61600113
Amx119,wire-cg,3232.125,53.84400177,8.68900013,7.28000021,2.704999924,44.03099823,51.78300095,50.20700073
Amx119,wire-cg,3232.25,54.79399872,8.694000244,7.782999992,2.697999954,44.21099854,43.81700134,42.57699966
Amx119,wire-cg,3232.375,55.54899979,8.69299984,8.600000381,2.693000078,46.66600037,36.63399887,35.20199966
Amx119,wire-cg,3232.5,56.10900116,8.692000389,9.203000069,2.696000099,51.12099838,34.10100174,32.14899826
Amx119,wire-cg,3232.625,56.36199951,8.69299984,9.163999557,2.700000048,53.27500153,34.74100113,32.2879982
Amx119,wire-cg,3232.75,56.39899826,8.694999695,8.274000168,2.701999903,53.44800186,39.12400055,35.56000137
Amx119,wire-cg,3232.875,56.22100067,8.694000244,7.589000225,2.698999882,52.48199844,42.90200043,38.58399963
Amx119,wire-cg,3233,55.63999939,8.690999985,6.757999897,2.687999964,50.40599823,48.91199875,43.67300034
Amx119,wire-cg,3233.125,54.7879982,8.687000275,6.086999893,2.683000088,48.76200104,55.08499908,48.73300171
Amx119,wire-cg,3233.25,54.06299973,8.68500042,5.710000038,2.684000015,47.78099823,59.16899872,51.75600052
Amx119,wire-cg,3233.375,53.47800064,8.68500042,5.099999905,2.690999985,45.2179985,68.0019989,57.82799911
Amx119,wire-cg,3233.5,53.36600113,8.68500042,4.453999996,2.698999882,40.98699951,80.4940033,67.16600037
Amx119,wire-cg,3233.625,52.98600006,8.68500042,4.165999889,2.701999903,38.49900055,88.03099823,73.25900269
Amx119,wire-cg,3233.75,52.58399963,8.68500042,4.113999844,2.700999975,37.09999847,96.64399719,80.85199738
Amx119,wire-cg,3233.875,52.29800034,8.68500042,4.381000042,2.697000027,38.03099823,103.2480011,87.10199738
Amx119,wire-cg,3234,52.05899811,8.68500042,4.55700016,2.694999933,39.00899887,106.3970032,90.50499725
Amx119,wire-cg,3234.125,52.01200104,8.68500042,4.574999809,2.697000027,39.68500137,109.7470016,95.27500153
