wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx116,wire-cg,3377,60.54800034,8.649000168,10.96800041,2.653000116,44.8730011,16.31200027,17.62999916
Amx116,wire-cg,3377.125,60.25799942,8.649999619,10.96700001,2.654999971,43.25799942,17.87800026,19.43099976
Amx116,wire-cg,3377.25,59.83800125,8.649999619,10.65499973,2.657000065,41.45700073,19.11199951,20.6760006
Amx116,wire-cg,3377.375,59.36999893,8.649000168,9.809000015,2.664999962,38.43199921,21.7859993,23.24500084
Amx116,wire-cg,3377.5,58.95500183,8.647000313,9.215999603,2.673000097,37.78900146,23.40099907,24.81200027
Amx116,wire-cg,3377.625,58.67499924,8.647000313,9.032999992,2.676000118,37.87900162,23.64800072,25.06500053
Amx116,wire-cg,3377.75,58.67499924,8.647000313,8.725999832,2.678999901,37.65999985,23.76099968,25.04400063
Amx116,wire-cg,3377.875,58.54499817,8.647000313,8.619000435,2.680000067,37.45800018,23.94199944,25.01099968
Amx116,wire-cg,3378,58.50500107,8.647999763,8.590999603,2.681999922,37.50600052,24.48399925,24.91699982
Amx116,wire-cg,3378.125,58.45700073,8.647000313,8.642999649,2.681999922,38.18199921,24.35099983,24.32299995
Amx116,wire-cg,3378.25,58.31900024,8.647999763,8.654000282,2.680999994,38.95199966,23.93600082,23.86000061
Amx116,wire-cg,3378.375,58.0870018,8.647000313,8.800999641,2.677000046,41.70199966,23.19199944,23.17499924
Amx116,wire-cg,3378.5,58.0870018,8.642000198,9.112999916,2.671999931,43.375,23.55599976,23.38299942
Amx116,wire-cg,3378.625,57.80599976,8.638999939,9.159000397,2.671000004,42.65100098,24.2840004,23.9640007
Amx116,wire-cg,3378.75,57.48899841,8.633999825,8.572999954,2.670000076,38.36600113,27.3409996,26.60400009
Amx116,wire-cg,3378.875,57.11100006,8.637999535,7.414000034,2.671999931,34.4620018,32.5530014,31.15099907
Amx116,wire-cg,3379,56.6609993,8.640999794,6.914999962,2.674000025,33.84799957,35.11600113,33.46099854
