wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx109,wire-cg,3272,60.17300034,8.753000259,8.888999939,2.641000032,37.68000031,25.62999916,24.99600029
Amx109,wire-cg,3272.125,59.95500183,8.753000259,9.178999901,2.647000074,39.62900162,24.6779995,24.04800034
Amx109,wire-cg,3272.25,60.13100052,8.751999855,9.711000443,2.654999971,41.11600113,22.1590004,21.59900093
Amx109,wire-cg,3272.375,60.45899963,8.751000404,9.842000008,2.657000065,39.51699829,20.29500008,19.92099953
Amx109,wire-cg,3272.5,60.73600006,8.751000404,9.782999992,2.657000065,38.54000092,19.87599945,19.54299927
Amx109,wire-cg,3272.625,60.73600006,8.751999855,9.637000084,2.655999899,38.51100159,19.71699905,19.31100082
Amx109,wire-cg,3272.75,60.88700104,8.753000259,9.550000191,2.655999899,40.39599991,19.89100075,19.37199974
Amx109,wire-cg,3272.875,60.91799927,8.753000259,9.479999542,2.655999899,40.7519989,20.04599953,19.48200035
Amx109,wire-cg,3273,60.85800171,8.751999855,9.277999878,2.657999992,39.61399841,20.58300018,19.88199997
Amx109,wire-cg,3273.125,60.73099899,8.751000404,9.329000473,2.661000013,38.67300034,21.43700027,20.54999924
Amx109,wire-cg,3273.25,60.58100128,8.751999855,9.550000191,2.661000013,38.74900055,21.97400093,21.00600052
Amx109,wire-cg,3273.375,60.58100128,8.751999855,10.19299984,2.654000044,38.94800186,23.12899971,22.02199936
Amx109,wire-cg,3273.5,60.47600174,8.751999855,10.45400047,2.650000095,38.75,23.6060009,22.43499947
Amx109,wire-cg,3273.625,60.48600006,8.751999855,10.64099979,2.644999981,38.23099899,23.98500061,22.72999954
Amx109,wire-cg,3273.75,60.65100098,8.751999855,10.52299976,2.651000023,37.92499924,23.38400078,22.21800041
Amx109,wire-cg,3273.875,60.96300125,8.751999855,10.43299961,2.655999899,38.01399994,22.75900078,21.70899963
Amx109,wire-cg,3274,60.96300125,8.751999855,10.27000046,2.65899992,39.43500137,21.13599968,20.35000038
Amx109,wire-cg,3274.125,61.36500168,8.753000259,10.11999989,2.644000053,41.34799957,19.40299988,18.80400085
Amx109,wire-cg,3274.25,61.7480011,8.753000259,10.03299999,2.632999897,41.39300156,18.61700058,18.09300041
Amx109,wire-cg,3274.375,61.97999954,8.751999855,9.822999954,2.617000103,39.20999908,17.43300056,17.10000038
Amx109,wire-cg,3274.5,61.95000076,8.751999855,9.656999588,2.628000021,36.9129982,17.08499908,16.9659996
Amx109,wire-cg,3274.625,61.61600113,8.751999855,9.618000031,2.642999887,36.76699829,17.28899956,17.23600006
Amx109,wire-cg,3274.75,61.61600113,8.751000404,9.524999619,2.680999994,38.36399841,18.34799957,18.3239994
Amx109,wire-cg,3274.875,60.99700165,8.75,9.387000084,2.697000027,39.50500107,19.15099907,19.13199997
Amx109,wire-cg,3275,60.1609993,8.75,8.795000076,2.719000101,40.68799973,21.42900085,21.53100014
Amx109,wire-cg,3275.125,59.1609993,8.751000404,7.870999813,2.71600008,38.77099991,25.20700073,25.58699989
Amx109,wire-cg,3275.25,58.06299973,8.751000404,7.377999783,2.713000059,36.69300079,27.77799988,28.28199959
Amx109,wire-cg,3275.375,57.04199982,8.751000404,6.492000103,2.707999945,32.06800079,33.30500031,33.86199951
Amx109,wire-cg,3275.5,57.04199982,8.751000404,5.843999863,2.70600009,30.35499954,36.9469986,37.27899933
Amx109,wire-cg,3275.625,56.375,8.751000404,5.656000137,2.707999945,31.37100029,37.45500183,37.60900116
Amx109,wire-cg,3275.75,56.26900101,8.751999855,5.697999954,2.711999893,35.41699982,36.15999985,35.90000153
Amx109,wire-cg,3275.875,56.63899994,8.751999855,6.278999805,2.711999893,37.95600128,33.51100159,32.94300079
Amx109,wire-cg,3276,57.11899948,8.751999855,6.623000145,2.707000017,37.80699921,32.45100021,31.87800026
Amx109,wire-cg,3276.125,57.11899948,8.753000259,6.985000134,2.690000057,35.86199951,32.36500168,32.07699966
Amx109,wire-cg,3276.25,57.3219986,8.751999855,6.718999863,2.676000118,34.25500107,35.63399887,35.5359993
Amx109,wire-cg,3276.375,57.13999939,8.751999855,6.440999985,2.671999931,33.87099838,38.01900101,37.81399918
Amx109,wire-cg,3276.5,56.76499939,8.751000404,5.872000217,2.671999931,33.43600082,42.31600189,41.56200027
Amx109,wire-cg,3276.625,56.44400024,8.751000404,5.657999992,2.676000118,33.14599991,43.60599899,42.54999924
Amx109,wire-cg,3276.75,56.27799988,8.751999855,5.447999954,2.688999891,32.36899948,44.10400009,42.65499878
Amx109,wire-cg,3276.875,56.27799988,8.751000404,5.480000019,2.707000017,32.125,42.9129982,41.48199844
Amx109,wire-cg,3277,56.17399979,8.751000404,5.552000046,2.713000059,32.20299911,42.36100006,41.0909996
Amx109,wire-cg,3277.125,55.98500061,8.75,5.736999989,2.713999987,32.125,42.57799911,41.8409996
Amx109,wire-cg,3277.25,55.67399979,8.75,5.875,2.707000017,31.85099983,45.45299911,45.17499924
Amx109,wire-cg,3277.375,55.36100006,8.748999596,5.920000076,2.704999924,31.97500038,47.74700165,47.45199966
Amx109,wire-cg,3277.5,55.36100006,8.748000145,6.050000191,2.704999924,32.90599823,51.85900116,50.83300018
Amx109,wire-cg,3277.625,55.24399948,8.748999596,6.327000141,2.700000048,33.57099915,51.86299896,49.77899933
Amx109,wire-cg,3277.75,55.4469986,8.748999596,6.494999886,2.694000006,33.51900101,49.99700165,47.57600021
Amx109,wire-cg,3277.875,55.94599915,8.75,6.765999794,2.680000067,32.95500183,44.40000153,41.88100052
Amx109,wire-cg,3278,56.60300064,8.75,6.84800005,2.676000118,32.80599976,41.48600006,39.10900116
Amx109,wire-cg,3278.125,57.26300049,8.751000404,6.953000069,2.680000067,33.00400162,36.15100098,34.20399857
Amx109,wire-cg,3278.25,57.26300049,8.751000404,7.100999832,2.690000057,33.6590004,31.64299965,30.19599915
Amx109,wire-cg,3278.375,57.82400131,8.75,7.236000061,2.690999985,34.1629982,29.87400055,28.62299919
Amx109,wire-cg,3278.5,58.22999954,8.75,7.636000156,2.681999922,35.72900009,27.35499954,26.31399918
Amx109,wire-cg,3278.625,58.43500137,8.75,7.980000019,2.664000034,37.26300049,25.84000015,24.99600029
Amx109,wire-cg,3278.75,58.38999939,8.75,8.015999794,2.657999992,37.48799896,25.43799973,24.78300095
Amx109,wire-cg,3278.875,58.38999939,8.75,7.748000145,2.657999992,36.41899872,25.73999977,25.58099937
Amx109,wire-cg,3279,58.07400131,8.751000404,7.184999943,2.671999931,34.49700165,28.11499977,28.32500076
Amx109,wire-cg,3279.125,57.53900146,8.751000404,6.870999813,2.680999994,33.44400024,30.16799927,30.43400002
Amx109,wire-cg,3279.25,56.92300034,8.75,6.296999931,2.700999975,31.0510006,35.55500031,35.72900009
Amx109,wire-cg,3279.375,56.41899872,8.748999596,5.913000107,2.713999987,29.31800079,41.41199875,40.89599991
Amx109,wire-cg,3279.5,56.18999863,8.748999596,5.822000027,2.71600008,29.48600006,43.75400162,42.70999908
Amx109,wire-cg,3279.625,56.18999863,8.75,5.861999989,2.709000111,31.84499931,45.48300171,43.31800079
Amx109,wire-cg,3279.75,56.28300095,8.751000404,5.980000019,2.700000048,33.18899918,44.65299988,42.15100098
Amx109,wire-cg,3279.875,56.59199905,8.751999855,6.300000191,2.677999973,34.33100128,41.04700089,38.58499908
Amx109,wire-cg,3280,56.91899872,8.751999855,6.513000011,2.661999941,33.77899933,37.63000107,35.74399948
Amx109,wire-cg,3280.125,57.07799911,8.751000404,6.526000023,2.657000065,33.51100159,36.52899933,34.96699905
Amx109,wire-cg,3280.25,56.98199844,8.748999596,6.406000137,2.657000065,33.47700119,35.62200165,34.7519989
Amx109,wire-cg,3280.375,56.98199844,8.75,6.261000156,2.66899991,33.51800156,36.75799942,36.42200089
Amx109,wire-cg,3280.5,56.67100143,8.751000404,6.224999905,2.678999901,33.11000061,37.98699951,37.7120018
Amx109,wire-cg,3280.625,56.28699875,8.753000259,6.241000175,2.700999975,30.90399933,40.4070015,39.77700043
Amx109,wire-cg,3280.75,56.02000046,8.753000259,6.247000217,2.707999945,28.52400017,40.90599823,39.63499832
Amx109,wire-cg,3280.875,56.02500153,8.751999855,6.190000057,2.703000069,28.10400009,40.29399872,38.68899918
Amx109,wire-cg,3281,56.02500153,8.751999855,6.001999855,2.684000015,28.79199982,37.75899887,35.4620018
Amx109,wire-cg,3281.125,56.33599854,8.751999855,6.043000221,2.673000097,29.89699936,33.70299911,30.9090004
Amx109,wire-cg,3281.25,56.87200165,8.753000259,6.263000011,2.673000097,30.46999931,31.33799934,28.50300026
Amx109,wire-cg,3281.375,57.53300095,8.753000259,7.099999905,2.684000015,31.88599968,27.11400032,24.49399948
Amx109,wire-cg,3281.5,58.30799866,8.753000259,7.65500021,2.690999985,32.54299927,25.56900024,23.04599953
Amx109,wire-cg,3281.625,59.26399994,8.751999855,8.81000042,2.694999933,34.02500153,23.20299911,20.65500069
Amx109,wire-cg,3281.75,59.26399994,8.751999855,9.664999962,2.681999922,36.59700012,20.79199982,18.26199913
Amx109,wire-cg,3281.875,60.41400146,8.751999855,9.902000427,2.671000004,38.08200073,19.64100075,17.22800064
Amx109,wire-cg,3282,61.60800171,8.753000259,10.19499969,2.647000074,40.02500153,17.95499992,15.81999969
Amx109,wire-cg,3282.125,62.57799911,8.75399971,10.65699959,2.638999939,40.82699966,16.91699982,15
Amx109,wire-cg,3282.25,63.07600021,8.75399971,10.92199993,2.64199996,41.31800079,16.57900047,14.79199982
Amx109,wire-cg,3282.375,63.07600021,8.75399971,11.08899975,2.657000065,42.19499969,16.57600021,15.0539999
Amx109,wire-cg,3282.5,62.97700119,8.75399971,10.48700047,2.671999931,41.52199936,17.64100075,16.24699974
Amx109,wire-cg,3282.625,62.27999878,8.755000114,9.940999985,2.674000025,40.52899933,18.52799988,17.17000008
Amx109,wire-cg,3282.75,61.07699966,8.755000114,8.612999916,2.671000004,37.48899841,21.20000076,19.98800087
Amx109,wire-cg,3282.875,59.58200073,8.755000114,7.940999985,2.670000076,35.67699814,23.18000031,22.07799911
