wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx120,wire-cg,3623,60.92100143,8.527999878,9.255000114,2.661999941,45.59600067,10.32499981,9.156000137
Amx120,wire-cg,3623.125,60.71099854,8.529000282,8.876999855,2.665999889,45.97000122,10.60400009,9.550999641
Amx120,wire-cg,3623.25,60.5019989,8.529999733,8.848999977,2.667999983,45.84600067,10.84599972,9.831000328
Amx120,wire-cg,3623.375,60.5019989,8.531000137,9.135000229,2.66899991,45.37400055,11.44799995,10.50300026
Amx120,wire-cg,3623.5,60.5019989,8.532999992,9.472000122,2.665999889,45.11600113,12.05300045,11.22299957
Amx120,wire-cg,3623.625,60.29299927,8.534000397,9.494000435,2.664999962,45.17100143,12.31400013,11.56799984
Amx120,wire-cg,3623.75,59.87400055,8.534999847,9.225000381,2.663000107,45.56800079,12.67599964,12.1420002
Amx120,wire-cg,3623.875,59.45600128,8.534000397,8.781999588,2.663000107,45.93700027,12.8380003,12.5369997
Amx120,wire-cg,3624,58.82799911,8.534000397,8.565999985,2.661999941,45.92200089,12.91300011,12.72999954
Amx120,wire-cg,3624.125,58.82799911,8.536000252,8.022999763,2.663000107,45.18899918,13.34300041,13.26000023
Amx120,wire-cg,3624.25,58.40999985,8.534999847,7.282999992,2.664999962,43.51699829,14.52499962,14.14400005
Amx120,wire-cg,3624.375,57.7820015,8.531999588,6.934999943,2.664999962,42.50999832,15.43900013,14.88000011
Amx120,wire-cg,3624.5,57.36399841,8.526000023,6.361999989,2.657999992,40.8409996,18.04700089,17.09799957
Amx120,wire-cg,3624.625,57.15499878,8.524000168,6.142000198,2.651000023,40.43299866,19.66600037,18.52599907
Amx120,wire-cg,3624.75,56.82300186,8.520000458,5.927000046,2.638000011,40.75699997,22.76499939,21.33600044
Amx120,wire-cg,3624.875,56.82300186,8.517999649,6.210999966,2.631999969,42.3409996,24.19799995,22.69000053
Amx120,wire-cg,3625,56.9659996,8.517999649,6.574999809,2.632999897,43.32899857,23.94300079,22.46899986
Amx120,wire-cg,3625.125,57.14799881,8.522999763,7.454999924,2.641000032,44.83599854,21.80900002,20.45800018
Amx120,wire-cg,3625.25,57.2480011,8.531999588,7.849999905,2.648999929,44.70800018,18.9489994,17.68099976
Amx120,wire-cg,3625.375,57.21500015,8.534000397,7.793000221,2.653000116,43.94800186,17.82500076,16.56299973
Amx120,wire-cg,3625.5,57.21500015,8.534999847,7.320000172,2.664000034,41.69400024,16.94199944,15.61499977
Amx120,wire-cg,3625.625,57.11800003,8.529000282,6.571000099,2.671000004,39.60100174,18.14299965,16.63299942
Amx120,wire-cg,3625.75,57.15299988,8.527000427,6.243999958,2.671000004,38.86100006,19.37999916,17.72999954
Amx120,wire-cg,3625.875,57.57500076,8.524999619,6.051000118,2.661999941,38.16799927,22.23200035,20.23800087
Amx120,wire-cg,3626,58.55099869,8.529000282,6.684000015,2.65199995,39.00899887,23.75,21.47800064
Amx120,wire-cg,3626.125,59.99300003,8.532999992,7.267000198,2.651000023,40.24300003,23.41300011,21.08799934
Amx120,wire-cg,3626.25,59.99300003,8.539999962,8.762000084,2.654999971,44.33100128,20.49200058,18.28499985
Amx120,wire-cg,3626.375,61.54299927,8.541999817,9.652999878,2.657000065,46.86600113,18.33300018,16.27499962
Amx120,wire-cg,3626.5,62.74499893,8.545999527,11.56000042,2.655999899,51.5359993,14.01599979,12.32800007
Amx120,wire-cg,3626.625,63.27899933,8.550000191,12.72900009,2.650000095,53.69499969,10.88899994,9.527999878
Amx120,wire-cg,3626.75,63.08399963,8.55300045,12.80200005,2.647000074,53.32099915,9.923999786,8.673000336
Amx120,wire-cg,3626.875,62.29899979,8.553999901,11.95199966,2.645999908,49.76499939,9.145000458,7.986999989
Amx120,wire-cg,3627,62.29899979,8.548000336,10.33699989,2.650000095,44.39500046,9.772000313,8.588000298
Amx120,wire-cg,3627.125,61.16600037,8.543000221,9.548000336,2.653000116,42.04299927,10.58500004,9.375
Amx120,wire-cg,3627.25,59.9679985,8.532999992,8.256999969,2.660000086,39.47999954,13.03999996,11.81000042
Amx120,wire-cg,3627.375,58.96699905,8.524999619,7.506999969,2.667000055,39.92300034,15.80200005,14.63000011
Amx120,wire-cg,3627.5,58.30400085,8.522000313,7.368999958,2.667999983,40.8390007,16.87599945,15.75500011
Amx120,wire-cg,3627.625,58.30400085,8.520999908,7.561999798,2.665999889,42.72399902,17.97500038,16.9260006
Amx120,wire-cg,3627.75,57.96900177,8.522000313,8.038999557,2.65899992,43.29199982,18.11100006,16.98900032
Amx120,wire-cg,3627.875,57.86700058,8.522999763,8.142000198,2.655999899,42.93299866,18.13100052,16.9090004
Amx120,wire-cg,3628,57.93099976,8.522999763,8.024000168,2.654000044,41.72299957,18.49799919,17.00499916
Amx120,wire-cg,3628.125,58.16600037,8.522000313,7.948999882,2.654999971,41.40399933,18.84399986,17.21199989
Amx120,wire-cg,3628.25,58.60400009,8.522999763,7.961999893,2.660000086,42.24100113,19.44799995,17.60700035
Amx120,wire-cg,3628.375,58.60400009,8.526000023,8.281000137,2.663000107,44.59500122,19.11899948,17.22900009
Amx120,wire-cg,3628.5,59.22600174,8.529000282,8.597999573,2.663000107,45.75400162,18.4489994,16.60000038
Amx120,wire-cg,3628.625,59.97399902,8.534999847,9.458999634,2.660000086,47.01399994,16.46100044,14.77999973
Amx120,wire-cg,3628.75,60.76900101,8.538000107,9.972000122,2.661999941,46.94300079,14.51500034,13.04100037
Amx120,wire-cg,3628.875,61.54499817,8.538000107,9.890000343,2.664999962,46.80799866,13.79899979,12.41899967
Amx120,wire-cg,3629,61.54499817,8.536999702,9.418999672,2.671000004,47.11100006,12.92199993,11.69099998
Amx120,wire-cg,3629.125,62.24200058,8.538000107,9.467000008,2.671000004,48.36800003,12.43799973,11.29399967
Amx120,wire-cg,3629.25,62.80799866,8.538999557,9.795999527,2.667999983,49.22100067,12.18000031,11.06099987
Amx120,wire-cg,3629.375,63.19100189,8.541999817,10.64599991,2.660000086,50.95399857,11.4659996,10.36800003
Amx120,wire-cg,3629.5,63.3390007,8.543000221,10.89700031,2.657000065,51.63600159,11.05300045,9.947999954
Amx120,wire-cg,3629.625,63.24499893,8.543999672,10.88000011,2.657999992,52.11800003,10.39599991,9.234000206
Amx120,wire-cg,3629.75,63.24499893,8.543000221,10.73499966,2.665999889,51.20700073,10.31200027,9.031999588
Amx120,wire-cg,3629.875,62.96699905,8.541999817,10.70699978,2.670000076,50.45000076,10.53800011,9.18200016
Amx120,wire-cg,3630,62.61399841,8.541000366,10.50699997,2.671000004,49.25799942,11.4090004,9.88599968
Amx120,wire-cg,3630.125,62.29700089,8.541000366,10.27999973,2.663000107,49.31800079,12.39000034,10.71800041
Amx120,wire-cg,3630.25,62.07799911,8.55700016,10.33300018,2.657000065,49.77000046,12.70699978,10.9829998
Amx120,wire-cg,3630.375,62.07799911,8.541000366,10.72399998,2.65199995,50.71099854,12.75300026,11.00800037
Amx120,wire-cg,3630.5,61.94499969,8.541000366,10.68900013,2.657999992,50.54600143,12.28199959,10.60700035
Amx120,wire-cg,3630.625,61.82500076,8.539999962,10.24800014,2.664000034,49.85699844,12.07400036,10.44699955
Amx120,wire-cg,3630.75,61.64699936,8.536000252,9.001999855,2.674999952,47.65100098,12.0880003,10.5340004
Amx120,wire-cg,3630.875,61.42900085,8.531000137,8.088999748,2.676000118,45.30899811,12.74699974,11.22900009
Amx120,wire-cg,3631,61.30599976,8.529999733,7.893000126,2.674000025,44.35100174,13.2130003,11.71100044
Amx120,wire-cg,3631.125,61.30599976,8.529999733,8.041000366,2.671000004,43.07699966,14.04100037,12.60400009
