wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx118,wire-cg,3248,58.66799927,8.706999779,8.56099987,2.670000076,65.30500031,19.73900032,18.96800041
Amx118,wire-cg,3248.125,59.22299957,8.687999725,8.442000389,2.674999952,66.3259964,20.31900024,19.74300003
Amx118,wire-cg,3248.25,59.64099884,8.687000275,7.936999798,2.690000057,67.21499634,20.5340004,20.58300018
Amx118,wire-cg,3248.375,59.83100128,8.68900013,7.800000191,2.697000027,67.66200256,20.53000069,20.92900085
Amx118,wire-cg,3248.5,59.83100128,8.694000244,8.116999626,2.707000017,68.26300049,21.8390007,22.30599976
Amx118,wire-cg,3248.625,59.78099823,8.706000328,8.531999588,2.709000111,67.56800079,22.56299973,22.77000046
Amx118,wire-cg,3248.75,59.56999969,8.713999748,8.444999695,2.710000038,66.48699951,22.39299965,22.58699989
Amx118,wire-cg,3248.875,59.31000137,8.713000298,7.992000103,2.713999987,63.56600189,23.56299973,24.14699936
Amx118,wire-cg,3249,59.10900116,8.704000473,7.78000021,2.719000101,62.27399826,25.48600006,26.8029995
Amx118,wire-cg,3249.125,59.05599976,8.684000015,7.43599987,2.73300004,60.97999954,27.76099968,29.47699928
Amx118,wire-cg,3249.25,59.05599976,8.690999985,7.380000114,2.746000051,61.7120018,27.00699997,28.23800087
Amx118,wire-cg,3249.375,59.18000031,8.694999695,7.583000183,2.75,62.85800171,26.27000046,27.26000023
Amx118,wire-cg,3249.5,59.43799973,8.704000473,8.395999908,2.753000021,65.55200195,23.31200027,23.67000008
Amx118,wire-cg,3249.625,59.70500183,8.706999779,9.079000473,2.749000072,67.38899994,19.80800056,19.79100037
Amx118,wire-cg,3249.75,59.80699921,8.704999924,9.178999901,2.743000031,68.01999664,18.87599945,18.66200066
Amx118,wire-cg,3249.875,59.80699921,8.678999901,8.788000107,2.726999998,68.86000061,18.95299911,18.15500069
Amx118,wire-cg,3250,59.61700058,8.644000053,7.728000164,2.717000008,67.22100067,21.24500084,20.0170002
Amx118,wire-cg,3250.125,59.12799835,8.633000374,7.079999924,2.714999914,64.9280014,22.93799973,21.7840004
Amx118,wire-cg,3250.25,58.41799927,8.63599968,5.90899992,2.710000038,59.29000092,27.41500092,26.95999908
Amx118,wire-cg,3250.375,57.5909996,8.649000168,5.288000107,2.700000048,57.20999908,32.92300034,33.00400162
Amx118,wire-cg,3250.5,56.75600052,8.654999733,5.31099987,2.694999933,58.14699936,35.32400131,35.16899872
Amx118,wire-cg,3250.625,56.75600052,8.656000137,5.778999805,2.686000109,61.24599838,37.40000153,35.2879982
Amx118,wire-cg,3250.75,56.01100159,8.654000282,6,2.683000088,62.2120018,37.15200043,34.21099854
Amx118,wire-cg,3250.875,55.41799927,8.645999908,5.93900013,2.681999922,62.25099945,36.91500092,33.81900024
Amx118,wire-cg,3251,54.97600174,8.644000053,5.473999977,2.683000088,61.45000076,41.93000031,39.08800125
Amx118,wire-cg,3251.125,54.62400055,8.644000053,5.256000042,2.684000015,61.21900177,46.41999817,43.72100067
Amx118,wire-cg,3251.25,54.62400055,8.645999908,4.772999763,2.687000036,59.87900162,56.27000046,53.2179985
Amx118,wire-cg,3251.375,54.30199814,8.644000053,4.297999859,2.688999891,56.43399811,65.20400238,59.85800171
Amx118,wire-cg,3251.5,54.00799942,8.642000198,4.152999878,2.687999964,54.44300079,70.04399872,64.25099945
Amx118,wire-cg,3251.625,53.78300095,8.637000084,4.045000076,2.684999943,51.69900131,74.22299957,67.39099884
Amx118,wire-cg,3251.75,53.67300034,8.640999794,4.072000027,2.687000036,51.03099823,70.2519989,63.1590004
Amx118,wire-cg,3251.875,53.68099976,8.640999794,4.122000217,2.688999891,51.46099854,68.19799805,60.69400024
Amx118,wire-cg,3252,53.68099976,8.640999794,4.339000225,2.690000057,53.88199997,63.80400085,56.50400162
Amx118,wire-cg,3252.125,53.7519989,8.640000343,4.449999809,2.688999891,55.70600128,59.29299927,52.10100174
Amx118,wire-cg,3252.25,53.8030014,8.642000198,4.552000046,2.691999912,59.36999893,53.56299973,45.54100037
Amx118,wire-cg,3252.375,53.78699875,8.640999794,4.546000004,2.701999903,60.56299973,56.54399872,47.73500061
Amx118,wire-cg,3252.5,53.73199844,8.637999535,4.480999947,2.707000017,59.74700165,59.47100067,50.68299866
Amx118,wire-cg,3252.625,53.70100021,8.635000229,4.202000141,2.717000008,56.56499863,64.56999969,58.48099899
Amx118,wire-cg,3252.75,53.70100021,8.642000198,4.050000191,2.726000071,54.13600159,70.94999695,68.14199829
Amx118,wire-cg,3252.875,53.75500107,8.647000313,4.157999992,2.726999998,53.88600159,73.38300323,70.65399933
Amx118,wire-cg,3253,53.92900085,8.656999588,4.675000191,2.717999935,54.45000076,69.58000183,66.18599701
Amx118,wire-cg,3253.125,54.22399902,8.663999557,5.236999989,2.704999924,55.39599991,58.58100128,56.00999832
Amx118,wire-cg,3253.25,54.61999893,8.664999962,5.448999882,2.698999882,56.14099884,53.37900162,51.47299957
Amx118,wire-cg,3253.375,54.61999893,8.666999817,5.881000042,2.698999882,57.97299957,46.3370018,45.30599976
Amx118,wire-cg,3253.5,55.08000183,8.670000076,6.322000027,2.70600009,59.8429985,41.00899887,40.13800049
Amx118,wire-cg,3253.625,55.55099869,8.670999527,6.500999928,2.707999945,60.65100098,38.52099991,37.43799973
Amx118,wire-cg,3253.75,55.96300125,8.673000336,6.730999947,2.704999924,61.72499847,35.10200119,34.06900024
Amx118,wire-cg,3253.875,56.24599838,8.673999786,6.761000156,2.703000069,62.02600098,33.875,33.00500107
Amx118,wire-cg,3254,56.3390007,8.673999786,6.622000217,2.700999975,61.88100052,32.25999832,31.38500023
Amx118,wire-cg,3254.125,56.3390007,8.671999931,6.461999893,2.701999903,60.6590004,32.14300156,31.11300087
Amx118,wire-cg,3254.25,56.20899963,8.670000076,6.346000195,2.701999903,59.80400085,32.76599884,31.57299995
Amx118,wire-cg,3254.375,55.86100006,8.657999992,5.890999794,2.697999954,57.90200043,35.3219986,33.63399887
Amx118,wire-cg,3254.5,55.3219986,8.640999794,5.327000141,2.696000099,56.31600189,40.55400085,38.2179985
Amx118,wire-cg,3254.625,54.63999939,8.631999969,4.956999779,2.697999954,55.48400116,44.9679985,41.98199844
Amx118,wire-cg,3254.75,54.63999939,8.625,4.120999813,2.709000111,52.7879982,57.49900055,55.03300095
Amx118,wire-cg,3254.875,53.90299988,8.623000145,3.40199995,2.717000008,49.39799881,68.33899689,67.45999908
Amx118,wire-cg,3255,53.23300171,8.623999596,3.171000004,2.719000101,48.13800049,72.05799866,70.91500092
Amx118,wire-cg,3255.125,52.76499939,8.625,3.094000101,2.713999987,47.10699844,80.15599823,80.04100037
Amx118,wire-cg,3255.25,52.58300018,8.626999855,3.253999949,2.709000111,46.99100113,81.48600006,80.14800262
Amx118,wire-cg,3255.375,52.6969986,8.637999535,3.729000092,2.700000048,47,71.72399902,68.56500244
Amx118,wire-cg,3255.5,52.6969986,8.663000107,4.171999931,2.694000006,48.70899963,61.79600143,59.18700027
Amx118,wire-cg,3255.625,53.04999924,8.678999901,4.377999783,2.690000057,50.66500092,59.6269989,57.28699875
Amx118,wire-cg,3255.75,53.55500031,8.701000214,4.730000019,2.686000109,55.06999969,56.34999847,54.33100128
Amx118,wire-cg,3255.875,54.13299942,8.694000244,5.144000053,2.690000057,58.11500168,49.70500183,49.70100021
Amx118,wire-cg,3256,54.72900009,8.68500042,5.34800005,2.694999933,59.2480011,45.14899826,45.4090004
Amx118,wire-cg,3256.125,54.72900009,8.677000046,5.697999954,2.704999924,60.75299835,39.58300018,38.29499817
Amx118,wire-cg,3256.25,55.35900116,8.687999725,6.127999783,2.710999966,60.61999893,35.87099838,34.13700104
Amx118,wire-cg,3256.375,56.08300018,8.694000244,6.415999889,2.710999966,60.35599899,33.98300171,32.2840004
Amx118,wire-cg,3256.5,56.93500137,8.699000359,7.119999886,2.704999924,60.95999908,29.82699966,28.33600044
