wellName,datasetName,Depth,AC,CAL,CNL,DEN,GR,RT,RXO
,,M,us/ft,in,%,g/cm3,API,ohm.m,ohm.m
Amx125,wire-cg,3179,54.33200073,8.748999596,5.967999935,2.696000099,60.8219986,45.28499985,38.42399979
Amx125,wire-cg,3179.125,54.03900146,8.772999763,5.579999924,2.710999966,59.10200119,52.94499969,44.48099899
Amx125,wire-cg,3179.25,53.98799896,8.786000252,5.289000034,2.710000038,58.49499893,61.69599915,50.73400116
Amx125,wire-cg,3179.375,54.0019989,8.782999992,5.126999855,2.697999954,59.58800125,69.66899872,55.6780014
Amx125,wire-cg,3179.5,54.20800018,8.782999992,5.170000076,2.687999964,61.29399872,72.51100159,57.00699997
Amx125,wire-cg,3179.625,54.67699814,8.786999702,5.543000221,2.683000088,63.45399857,69.89299774,54.87400055
Amx125,wire-cg,3179.75,55.48400116,8.777999878,6.282000065,2.681999922,65.06999969,62.00400162,49.37599945
Amx125,wire-cg,3179.875,56.16899872,8.767999649,6.888999939,2.684000015,65.53199768,55.30799866,44.77899933
Amx125,wire-cg,3180,56.36600113,8.779000282,7.506000042,2.686000109,66.06900024,50.29600143,41.20000076
Amx125,wire-cg,3180.125,56.77000046,8.81799984,8.135000229,2.687000036,67.11399841,46.37599945,38.26399994
Amx125,wire-cg,3180.25,57.13399887,8.848999977,8.512999535,2.686000109,67.88999939,44.17399979,36.59400177
Amx125,wire-cg,3180.375,57.27700043,8.852999687,8.961000443,2.684000015,68.48500061,41.28900146,34.55799866
Amx125,wire-cg,3180.5,57.23699951,8.828000069,9.437000275,2.681999922,69.14199829,38.56999969,32.77500153
Amx125,wire-cg,3180.625,57.11800003,8.80700016,9.607999802,2.680999994,69.09100342,37.86199951,32.42900085
Amx125,wire-cg,3180.75,57.08000183,8.802000046,9.425999641,2.678999901,67.12000275,39.70299911,33.83000183
Amx125,wire-cg,3180.875,57.01200104,8.80300045,9.140999794,2.680000067,64.80000305,42.25500107,35.61700058
Amx125,wire-cg,3181,56.89899826,8.828000069,8.684000015,2.687000036,62.82300186,45.75500107,37.79299927
Amx125,wire-cg,3181.125,56.83399963,8.873000145,8.18599987,2.694000006,62.63999939,48.2859993,39.07899857
Amx125,wire-cg,3181.25,56.85100174,8.895999908,7.93900013,2.694999933,63.53499985,48.31399918,38.77999878
Amx125,wire-cg,3181.375,56.97800064,8.887000084,7.890999794,2.690999985,64.20400238,45.81299973,36.9280014
Amx125,wire-cg,3181.5,57.04800034,8.857000351,7.968999863,2.691999912,64.94599915,42.31900024,34.60100174
Amx125,wire-cg,3181.625,57.24599838,8.836999893,8.046999931,2.697999954,65.90699768,40.30199814,33.37099838
Amx125,wire-cg,3181.75,57.56299973,8.82199955,8.12100029,2.711999893,68.29100037,39.10699844,32.80400085
Amx125,wire-cg,3181.875,57.80199814,8.805999756,8.265000343,2.720999956,71.64800262,38.0340004,32.52299881
Amx125,wire-cg,3182,57.86899948,8.793999672,8.425999641,2.717000008,73.52999878,37.41500092,32.48799896
Amx125,wire-cg,3182.125,57.86299896,8.786000252,8.680000305,2.697000027,73.51799774,36.96300125,32.5530014
Amx125,wire-cg,3182.25,57.78499985,8.779000282,8.864999771,2.677999973,72.5530014,36.81600189,32.68299866
Amx125,wire-cg,3182.375,57.7179985,8.784000397,8.914999962,2.667999983,70.26200104,37.47999954,33.25799942
Amx125,wire-cg,3182.5,57.67100143,8.805999756,8.914999962,2.671000004,67.97100067,38.81399918,34.32699966
Amx125,wire-cg,3182.625,57.54999924,8.822999954,8.937000275,2.677999973,67.17099762,39.67599869,34.98899841
Amx125,wire-cg,3182.75,57.29999924,8.826999664,9.100999832,2.680000067,68.05200195,39.69800186,34.81900024
Amx125,wire-cg,3182.875,57.17499924,8.829000473,9.348999977,2.674000025,70.01599884,39.02399826,33.83800125
Amx125,wire-cg,3183,56.92200089,8.831999779,9.453000069,2.667000055,71.03600311,38.40200043,32.94200134
Amx125,wire-cg,3183.125,56.3429985,8.828000069,9.276000023,2.661000013,69.67199707,38.29600143,32.43500137
Amx125,wire-cg,3183.25,55.69200134,8.805000305,8.819999695,2.654999971,65.45500183,39.95899963,33.38000107
Amx125,wire-cg,3183.375,54.9679985,8.788000107,8.354000092,2.65199995,61.43799973,42.85100174,35.51100159
Amx125,wire-cg,3183.5,54.65299988,8.765999794,7.455999851,2.65199995,57.38700104,50.2480011,41.06100082
Amx125,wire-cg,3183.625,54.29399872,8.75,6.132999897,2.657999992,54.61500168,63.46900177,50.78499985
Amx125,wire-cg,3183.75,53.80400085,8.753000259,5.268000126,2.664999962,54.21300125,74.3710022,58.79000092
Amx125,wire-cg,3183.875,53.60100174,8.767999649,4.798999786,2.667999983,55.39799881,84.30500031,66.34200287
Amx125,wire-cg,3184,53.68500137,8.770000458,4.645999908,2.667999983,56.87900162,89.20400238,70.22799683
Amx125,wire-cg,3184.125,53.85699844,8.756999969,4.866000175,2.665999889,59.43199921,84.27400208,66.70500183
Amx125,wire-cg,3184.25,53.92399979,8.751999855,5.265999794,2.671999931,62.80599976,72.86399841,58.13000107
Amx125,wire-cg,3184.375,53.98899841,8.758999825,5.534999847,2.680000067,64.88200378,64.78099823,52.01599884
Amx125,wire-cg,3184.5,53.98099899,8.758999825,5.623000145,2.688999891,66.04299927,61.12099838,49.47700119
Amx125,wire-cg,3184.625,53.95199966,8.746999741,5.520999908,2.690999985,66.38500214,61.88800049,50.5719986
Amx125,wire-cg,3184.75,53.93399811,8.739999771,5.382999897,2.687999964,66.21800232,64.96499634,53.2820015
Amx125,wire-cg,3184.875,53.91999817,8.744999886,5.269000053,2.684000015,66.23300171,69.78700256,57.12099838
Amx125,wire-cg,3185,54.01100159,8.758000374,5.224999905,2.684000015,66.35099792,74.74199677,61.04999924
Amx125,wire-cg,3185.125,54.05699921,8.770999908,5.27699995,2.684000015,66.11000061,77.16999817,63.08300018
Amx125,wire-cg,3185.25,54.0340004,8.784000397,5.468999863,2.678999901,64.83399963,78.6760025,64.47100067
